*id*,*title*,*description*,*url*,*thumbnail*,*year*
*37903*,*Amazing Spider-Man (1999) #8*,*Spider-Man is trapped in an elaborate illusion of Mesmero's making! And it's driving him insane!*,*http://marvel.com/comics/issue/37903/amazing_spider-man_1999_8?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/6/90/57e952dc5d115.jpg*,*1999*
*12118*,*Webspinners: Tales of Spider-Man (1999) #8*,**,*http://marvel.com/comics/issue/12118/webspinners_tales_of_spider-man_1999_8?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/8/d0/5c0a98d1302dd.jpg*,*1999*
*12117*,*Webspinners: Tales of Spider-Man (1999) #7*,**,*http://marvel.com/comics/issue/12117/webspinners_tales_of_spider-man_1999_7?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/9/10/5c0a980c83fb0.jpg*,*1999*
*8554*,*Earth X (1999) #4*,**,*http://marvel.com/comics/issue/8554/earth_x_1999_4?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/9/d0/5a95b28fa4a88.jpg*,*1999*
*8553*,*Earth X (1999) #3*,**,*http://marvel.com/comics/issue/8553/earth_x_1999_3?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/4/a0/5a95b398588c7.jpg*,*1999*
*8552*,*Earth X (1999) #2*,**,*http://marvel.com/comics/issue/8552/earth_x_1999_2?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/a/50/5a95b26e97d8e.jpg*,*1999*
*15675*,*Daredevil (1998) #7*,**,*http://marvel.com/comics/issue/15675/daredevil_1998_7?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/3/40/563271b9b470c.jpg*,*1999*
*43224*,*Spider-Man: Chapter One (1998)*,**,*http://marvel.com/comics/issue/43224/spider-man_chapter_one_1998?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/6/80/583d921e4d4d2.jpg*,*1999*
*37901*,*Amazing Spider-Man (1999) #4*,*Attack of the Trapster! Spider-Man lends some web-shooting hands to the Fantastic Four during their latest battle with the Frightful Four. Plus, an assassination plot against Senator Ward!*,*http://marvel.com/comics/issue/37901/amazing_spider-man_1999_4?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/7/50/57e146695ebe8.jpg*,*1999*
*12112*,*Webspinners: Tales of Spider-Man (1999) #2*,**,*http://marvel.com/comics/issue/12112/webspinners_tales_of_spider-man_1999_2?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/c/90/5c0a99f2ed51f.jpg*,*1999*
*17523*,*Avengers (1998) #4*,**,*http://marvel.com/comics/issue/17523/avengers_1998_4?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/4/03/5851662c4c602.jpg*,*1998*
*17512*,*Avengers (1998) #3*,**,*http://marvel.com/comics/issue/17512/avengers_1998_3?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/a/03/585165650e5c3.jpg*,*1998*
*17501*,*Avengers (1998) #2*,**,*http://marvel.com/comics/issue/17501/avengers_1998_2?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/d/03/585164a2178d8.jpg*,*1998*
*17490*,*Avengers (1998) #1*,**,*http://marvel.com/comics/issue/17490/avengers_1998_1?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/6/90/594aa1f76914b.jpg*,*1998*
*6824*,*The Amazing Spider-Man (1963) #407*,*From Scarlet Spider...to SPIDER-MAN! Ben Reilly dons the mantle of the original wall-crawler, but soon finds it's true that with great power does come great responsibility!*,*http://marvel.com/comics/issue/6824/the_amazing_spider-man_1963_407?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/0/03/57e0096c06042.jpg*,*1996*
*13229*,*Fantastic Four (1961) #400*,*A special 64-page anniversary issue! Aron the Rogue Watcher plucks villains from across the timestream to destroy the FF once and for all! But Aron himself must contend with one that is his equal - Uatu, Earth's true Watcher! Then, when the dust has settled, the Fantastic Four at last pay final respects to their dear friend and leader, Reed Richards.*,*http://marvel.com/comics/issue/13229/fantastic_four_1961_400?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/f/80/5acce54c6cd76.jpg*,*1995*
*15517*,*Marvel Super Heroes (1990) #15*,**,*http://marvel.com/comics/issue/15517/marvel_super_heroes_1990_15?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/c/60/5b635e8b81abe.jpg*,*1993*
*13203*,*Fantastic Four (1961) #378*,*The FF's battle with the Fearsome Foursome crashes headlong into the trial of Johnny Storm! But even though Johnny's not allowed to flame on, have no fear: Daredevil, Spider-Man, and the Avengers arrive to help out! It's a Marvel-wide melee for the ages!*,*http://marvel.com/comics/issue/13203/fantastic_four_1961_378?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/7/a0/54570f99dce88.jpg*,*1993*
*13202*,*Fantastic Four (1961) #377*,*The young Franklin Richards returns as a teenager, having spent years fighting in a war of the future! What plan does he have for the present day? And will the FF be able to figure it out before they're taken out by the deadly new villain squad known as the Fearsome Foursome!?*,*http://marvel.com/comics/issue/13202/fantastic_four_1961_377?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/c/60/5294ec4ce70cc.jpg*,*1993*
*43037*,*Silver Sable and the Wild Pack (1992) #1*,**,*http://marvel.com/comics/issue/43037/silver_sable_and_the_wild_pack_1992_1?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/6/10/50b45bd1c9607.jpg*,*1992*
*6758*,*The Amazing Spider-Man (1963) #348*,*Sandman, one of Earth's Mightiest? Spider-Man and the Avengers trail an arms shipment after a tip from Sandman. But is the Avengers' new friend a man to be trusted?*,*http://marvel.com/comics/issue/6758/the_amazing_spider-man_1963_348?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/4/20/57cf165609f65.jpg*,*1991*
*7207*,*Avengers (1963) #329*,*Avengers of the past and present re-convene to decide on a new team roster. Plus, Cap makes an announcement that will leave readers reeling!*,*http://marvel.com/comics/issue/7207/avengers_1963_329?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/7/20/588f754a4a95b.jpg*,*1991*
*14621*,*Peter Parker, the Spectacular Spider-Man (1976) #170*,**,*http://marvel.com/comics/issue/14621/peter_parker_the_spectacular_spider-man_1976_170?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/3/e0/5d387608c542f.jpg*,*1990*
*14619*,*Peter Parker, the Spectacular Spider-Man (1976) #169*,**,*http://marvel.com/comics/issue/14619/peter_parker_the_spectacular_spider-man_1976_169?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/3/f0/5d3876132fc95.jpg*,*1990*
*6748*,*The Amazing Spider-Man (1963) #339*,**,*http://marvel.com/comics/issue/6748/the_amazing_spider-man_1963_339?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/4/00/57f54a166f349.jpg*,*1990*
*6747*,*The Amazing Spider-Man (1963) #338*,**,*http://marvel.com/comics/issue/6747/the_amazing_spider-man_1963_338?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/2/30/57f53ede0aace.jpg*,*1990*
*6746*,*The Amazing Spider-Man (1963) #337*,**,*http://marvel.com/comics/issue/6746/the_amazing_spider-man_1963_337?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/f/60/57f526caedcb4.jpg*,*1990*
*6709*,*The Amazing Spider-Man (1963) #303*,*The newlyweds must make a pivotal decision- move to Kansas for Peter's new job, or stay in New York for MJ's burgeoning career? Silver Sable calls on Spider-Man and Sandman to take down neo-Nazi Franz Kraus once and for all!*,*http://marvel.com/comics/issue/6709/the_amazing_spider-man_1963_303?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/a/00/4bb693b999e0c.jpg*,*1988*
*6684*,*The Amazing Spider-Man (1963) #281*,*The super-powered Sinister Syndicate has both Spider-Man and Silver Sable trapped on Coney Island! Who'll be left to pick up the pieces?*,*http://marvel.com/comics/issue/6684/the_amazing_spider-man_1963_281?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/9/80/4bb803b788d2e.jpg*,*1986*
*19571*,*Marvel Two-in-One (1974) #96*,**,*http://marvel.com/comics/issue/19571/marvel_two-in-one_1974_96?utm_campaign=apiRef&utm_source=882858640be5e1c7df0e46bdf4f238d5*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1983*
*19560*,*Marvel Two-in-One (1974) #86*,*Will the Thing have any sympathy for Sandman while he's down on his luck and mentally unwell? As the Sandman weeps of his past to the Thing at a local bar, Grimm wrestles with whether or not the villain's sentiments are genuine.*,*http://marvel.com/comics/issue/19560/marvel_two-in-one_1974_86?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/60/5b281c6801f92.jpg*,*1982*
*6613*,*The Amazing Spider-Man (1963) #217*,*Hydro-man is revealed to be behind Barney Wicker's assassination attempt; good thing Spider-Man got to Wicker in time! Sandman makes moves on Hydro-man's bar babe girlfriend, Sadie Frickett, leading to a super-powered bar brawl! The three reconcile, (both men decide to share Sadie), and tear up New York with a crime spree! Spider-Man's taking it to the docks, to take out his two most ferocious foes.*,*http://marvel.com/comics/issue/6613/the_amazing_spider-man_1963_217?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/80/536bcf16b7761.jpg*,*1981*
*15479*,*Marvel Super-Heroes (1967) #68*,**,*http://marvel.com/comics/issue/15479/marvel_super-heroes_1967_68?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1977*
*15478*,*Marvel Super-Heroes (1967) #67*,**,*http://marvel.com/comics/issue/15478/marvel_super-heroes_1967_67?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1977*
*23368*,*Nova (1976) #14*,*Nova battles Sandman at his old high school in an attempt to save his classmate's older brother, Samuel Burley. Meanwhile, Charles Rider's financial troubles send him down an uncertain path.*,*http://marvel.com/comics/issue/23368/nova_1976_14?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/40/5c1409ecd66cb.jpg*,*1977*
*23367*,*Nova (1976) #13*,*Sandman, under the control of Yellow Claw! Can Nova defeat the powerful duo of Sandman and Claw…and save his classmate?*,*http://marvel.com/comics/issue/23367/nova_1976_13?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/7/03/5c1409416596a.jpg*,*1977*
*12981*,*Fantastic Four (1961) #178*,*The Thing, trapped in the Negative Zone! And after meeting Reed Richards of Counter-Earth, Ben's hope for escape looks ever bleaker.*,*http://marvel.com/comics/issue/12981/fantastic_four_1961_178?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/10/5abbbea92c916.jpg*,*1977*
*12980*,*Fantastic Four (1961) #177*,*The Frightful Four are hiring! Who will become the latest member of this nefarious crew? The answer will shock you!*,*http://marvel.com/comics/issue/12980/fantastic_four_1961_177?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/00/5abbb04509719.jpg*,*1976*
*12979*,*Fantastic Four (1961) #176*,*The Impossible Man wreaks havoc in the Marvel Comics office! Stan "The Man" Lee and Jack Kirby guest-star. Will the Impossible Man land his own ongoing series?*,*http://marvel.com/comics/issue/12979/fantastic_four_1961_176?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/e/a0/5abba68c21b7a.jpg*,*1976*
*9011*,*Incredible Hulk (1962) #200*,**,*http://marvel.com/comics/issue/9011/incredible_hulk_1962_200?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/f0/5b8566e092dd6.jpg*,*1976*
*6543*,*The Amazing Spider-Man (1963) #154*,*Frustrated over Dr. Bolton's death, Spider-Man takes out his aggression on common criminals. But what happens when Spider-Man goes too far with a street thug? Plus, the return of Sandman! And this time, the villain finds himself in a criminal enclave equipped with cryogenic technology!*,*http://marvel.com/comics/issue/6543/the_amazing_spider-man_1963_154?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/f0/57bc73c32072b.jpg*,*1976*
*6539*,*The Amazing Spider-Man (1963) #150*,*Following his battle with Jackal and a Spider-Clone, Spider-Man questions whether he is the real web-slinger or a clone injected with memories. Spidey seeks the help of Dr. Curt Connors, but before the results are revealed, Spencer Smythe arrives on the scene with new Spider-Slayer weaponry!*,*http://marvel.com/comics/issue/6539/the_amazing_spider-man_1963_150?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/40/57bb5bf12b39e.jpg*,*1975*
*12948*,*Fantastic Four (1961) #148*,*When it rains, it pours! The disheartened FF return to the Baxter Building sans Sue Storm, who has vowed to stay with Namor forever. But waiting for them is the Frightful Four, ready for a Battle Royale!*,*http://marvel.com/comics/issue/12948/fantastic_four_1961_148?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/e/03/51829f5b56219.jpg*,*1974*
*20031*,*Giant-Size Super-Heroes Featuring Spider-Man (1974) #1*,*John Jameson fears the worst when he starts experiencing headaches after being cured of the Moon-Stone's possession Featuring the return of two of Spider-Man's greatest foes; Morbius the Living Vampire, and Man-Wolf!*,*http://marvel.com/comics/issue/20031/giant-size_super-heroes_featuring_spider-man_1974_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/20/4bb725016932f.jpg*,*1974*
*12929*,*Fantastic Four (1961) #130*,*Is this the end of the Frightful Four? Plus, the FF trembles at the might of...Thundra! Will this latest recruit hold the key to the Frightful Four's victory?*,*http://marvel.com/comics/issue/12929/fantastic_four_1961_130?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/c0/5ab95f8700b95.jpg*,*1973*
*8925*,*Incredible Hulk (1962) #114*,*The Mandarin and Sandman are aligned against Hulk! With the oncoming evil multiplied, can the Gamma Green Giant withstand the storm? Especially when Betty Ross is used as a pawn in the Mandarin's game?*,*http://marvel.com/comics/issue/8925/incredible_hulk_1962_114?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5b6c8346a4457.jpg*,*1969*
*8924*,*Incredible Hulk (1962) #113*,*Bruce Banner's in deep trouble! Hurtling through space in a capsule without oxygen, Banner's life is measured down to mere moments. But will Bruce's scientific ingenuity be his saving grace? Plus, Hulk takes on Sandman!*,*http://marvel.com/comics/issue/8924/incredible_hulk_1962_113?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/c0/594ae15c75356.jpg*,*1969*
*13263*,*Fantastic Four (1961) #57*,*The Sandman creates a sand storm all his own, as he escapes from his day in court! The Invisible Woman incapacitated! The Fantastic Four scattered! Chaos reigns supreme, as the Wizard makes his next move. In Latveria, Doctor Doom turns the tables on Silver Surfer.*,*http://marvel.com/comics/issue/13263/fantastic_four_1961_57?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/b0/5372d5a4e400b.jpg*,*1966*
*13205*,*Fantastic Four (1961) #38*,*The Frightful Four return, and this time they've brought their A-game. The villains have managed to strand the FF without resources! Are the Fantastic Four truly defeated?*,*http://marvel.com/comics/issue/13205/fantastic_four_1961_38?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/60/5aabedea60698.jpg*,*1965*
*13183*,*Fantastic Four (1961) #36*,*The Frightful Four versus the Fantastic Four! The Wizard! Medusa! Sand Man! Trapster! Will the FF be overpowered by the brawn and brains of their toughest foes yet?*,*http://marvel.com/comics/issue/13183/fantastic_four_1961_36?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/e0/5aabdb973e9d9.jpg*,*1965*
*6582*,*The Amazing Spider-Man (1963) #19*,*Spidey strikes back! Guest-starring the Human Torch and featuring such villains as the Sandman and the Evil Enforcers!*,*http://marvel.com/comics/issue/6582/the_amazing_spider-man_1963_19?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/7/20/519645ce66c6f.jpg*,*1964*
*6571*,*The Amazing Spider-Man (1963) #18*,*The end of Spider-Man? Sandman is in town, and Spider-Man is cringing in fear!*,*http://marvel.com/comics/issue/6571/the_amazing_spider-man_1963_18?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/d/d0/519645d504629.jpg*,*1964*
*16883*,*Amazing Spider-Man Annual (1964) #1*,**,*http://marvel.com/comics/issue/16883/amazing_spider-man_annual_1964_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/10/580e72b3258a0.jpg*,*1964*
*6815*,*The Amazing Spider-Man (1963) #4*,*The First Appearance of the Sandman!  Spider-Man must contend with the villainous might of Sandman. But worst of all, Spidey has to deal with the dreaded...J. Jonah Jameson!*,*http://marvel.com/comics/issue/6815/the_amazing_spider-man_1963_4?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/70/5192af91b4545.jpg*,*1963*
