*id*,*title*,*description*,*url*,*thumbnail*,*year*
*14087*,*Wolverine (1988) #145*,*The X-Men learn that the man they thought was Wolverine is actually a Skrull. But if that is true, then where is the real Logan?*,*http://marvel.com/comics/issue/14087/wolverine_1988_145?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/a/20/4bb58795c5df5.jpg*,*1999*
*14085*,*Wolverine (1988) #143*,*Alpha Flight's recuse mission takes a dire turn! And for Wolverine and his team to make it out alive, one Alpha Flight member will have to make the ultimate sacrifice! 
*,*http://marvel.com/comics/issue/14085/wolverine_1988_143?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/40/59c52b627b1f1.jpg*,*1999*
*14084*,*Wolverine (1988) #142*,*A blast from Wolverine's past! Logan links up with his old friends at Alpha Flight, to help them on a dangerous rescue mission - Guardian has been kidnapped by A.I.M.!
*,*http://marvel.com/comics/issue/14084/wolverine_1988_142?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/d/70/59c52b7d9fff6.jpg*,*1999*
*51013*,*X-Men/Alpha Flight (1998) #2*,**,*http://marvel.com/comics/issue/51013/x-menalpha_flight_1998_2?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/7/30/5dd84484535ff.jpg*,*1998*
*13896*,*Uncanny X-Men (1963) #355*,*Alpha Flight has come to America. Their mission: bring Logan back to Canada. Wolverine has a counter-offer; chances are Alpha Flight won't be too happy about it...*,*http://marvel.com/comics/issue/13896/uncanny_x-men_1963_355?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/40/51accf35f3e9a.jpg*,*1998*
*51012*,*X-Men/Alpha Flight (1998) #1*,**,*http://marvel.com/comics/issue/51012/x-menalpha_flight_1998_1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/9/b0/5dd8447c0f6b5.jpg*,*1998*
*7373*,*Cable (1993) #-1*,**,*http://marvel.com/comics/issue/7373/cable_1993_-1?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/a/70/59fce99564cc3.jpg*,*1997*
*13324*,*Fantastic Four (1996) #9*,**,*http://marvel.com/comics/issue/13324/fantastic_four_1996_9?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4bc35f3f26792.jpg*,*1997*
*18116*,*X-Men Unlimited (1993) #15*,**,*http://marvel.com/comics/issue/18116/x-men_unlimited_1993_15?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1997*
*12672*,*Alpha Flight (1983) #130*,**,*http://marvel.com/comics/issue/12672/alpha_flight_1983_130?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1994*
*12670*,*Alpha Flight (1983) #129*,**,*http://marvel.com/comics/issue/12670/alpha_flight_1983_129?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1994*
*12669*,*Alpha Flight (1983) #128*,**,*http://marvel.com/comics/issue/12669/alpha_flight_1983_128?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1994*
*12668*,*Alpha Flight (1983) #127*,*It's all hands on deck (yes, even Wolverine) for Alpha Flight's final battle against the Goddess!*,*http://marvel.com/comics/issue/12668/alpha_flight_1983_127?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/c/60/5ff5ed13191af.jpg*,*1993*
*12667*,*Alpha Flight (1983) #126*,**,*http://marvel.com/comics/issue/12667/alpha_flight_1983_126?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/40/65f1b005100ed.jpg*,*1993*
*12666*,*Alpha Flight (1983) #125*,*Shaman and Talisman do battle in the Goddess' ""sacred"" haven!*,*http://marvel.com/comics/issue/12666/alpha_flight_1983_125?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/e/d0/5ff5ed1320adb.jpg*,*1993*
*12665*,*Alpha Flight (1983) #124*,*Tie-in to the Infinity Crusade! The team battles one of their own, until the Goddess intervenes.*,*http://marvel.com/comics/issue/12665/alpha_flight_1983_124?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/2/40/5ff5ed130fecb.jpg*,*1993*
*12664*,*Alpha Flight (1983) #123*,**,*http://marvel.com/comics/issue/12664/alpha_flight_1983_123?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/6/30/65f1b0049ea29.jpg*,*1993*
*12663*,*Alpha Flight (1983) #122*,**,*http://marvel.com/comics/issue/12663/alpha_flight_1983_122?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/5/c0/65f1b001d437d.jpg*,*1993*
*12662*,*Alpha Flight (1983) #121*,**,*http://marvel.com/comics/issue/12662/alpha_flight_1983_121?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1993*
*12661*,*Alpha Flight (1983) #120*,**,*http://marvel.com/comics/issue/12661/alpha_flight_1983_120?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1993*
*12659*,*Alpha Flight (1983) #119*,**,*http://marvel.com/comics/issue/12659/alpha_flight_1983_119?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1993*
*12658*,*Alpha Flight (1983) #118*,**,*http://marvel.com/comics/issue/12658/alpha_flight_1983_118?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1993*
*12657*,*Alpha Flight (1983) #117*,**,*http://marvel.com/comics/issue/12657/alpha_flight_1983_117?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1993*
*12656*,*Alpha Flight (1983) #116*,**,*http://marvel.com/comics/issue/12656/alpha_flight_1983_116?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1993*
*12655*,*Alpha Flight (1983) #115*,**,*http://marvel.com/comics/issue/12655/alpha_flight_1983_115?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1992*
*12654*,*Alpha Flight (1983) #114*,**,*http://marvel.com/comics/issue/12654/alpha_flight_1983_114?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1992*
*12653*,*Alpha Flight (1983) #113*,**,*http://marvel.com/comics/issue/12653/alpha_flight_1983_113?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/3/d0/4ce5895081b91.jpg*,*1992*
*13193*,*Fantastic Four (1961) #369*,*The Infinity War reaches a fever pitch! While Magus and his doppelgangers make a bid for the Infinity Gauntlet, Sue Storm fights a war of her own - against the dark side of her psyche, Malice!*,*http://marvel.com/comics/issue/13193/fantastic_four_1961_369?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/e/20/5266889171a74.jpg*,*1992*
*12652*,*Alpha Flight (1983) #112*,**,*http://marvel.com/comics/issue/12652/alpha_flight_1983_112?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/20/65f1b000aada6.jpg*,*1992*
*12651*,*Alpha Flight (1983) #111*,**,*http://marvel.com/comics/issue/12651/alpha_flight_1983_111?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/f0/65f1afe768ecc.jpg*,*1992*
*12650*,*Alpha Flight (1983) #110*,**,*http://marvel.com/comics/issue/12650/alpha_flight_1983_110?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/50/65f1afe6dd22d.jpg*,*1992*
*12648*,*Alpha Flight (1983) #109*,**,*http://marvel.com/comics/issue/12648/alpha_flight_1983_109?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/f/30/65f1afe6b2d3c.jpg*,*1992*
*12647*,*Alpha Flight (1983) #108*,**,*http://marvel.com/comics/issue/12647/alpha_flight_1983_108?utm_campaign=apiRef&utm_source=818dad62b16c153f47f723d32982e787*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1992*
*12646*,*Alpha Flight (1983) #107*,**,*http://marvel.com/comics/issue/12646/alpha_flight_1983_107?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1992*
*12645*,*Alpha Flight (1983) #106*,**,*http://marvel.com/comics/issue/12645/alpha_flight_1983_106?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/a/b0/57bdf4959b79e.jpg*,*1992*
*12644*,*Alpha Flight (1983) #105*,**,*http://marvel.com/comics/issue/12644/alpha_flight_1983_105?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1992*
*12643*,*Alpha Flight (1983) #104*,**,*http://marvel.com/comics/issue/12643/alpha_flight_1983_104?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1992*
*12642*,*Alpha Flight (1983) #103*,**,*http://marvel.com/comics/issue/12642/alpha_flight_1983_103?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12641*,*Alpha Flight (1983) #102*,**,*http://marvel.com/comics/issue/12641/alpha_flight_1983_102?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12640*,*Alpha Flight (1983) #101*,**,*http://marvel.com/comics/issue/12640/alpha_flight_1983_101?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12639*,*Alpha Flight (1983) #100*,**,*http://marvel.com/comics/issue/12639/alpha_flight_1983_100?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12766*,*Alpha Flight (1983) #99*,**,*http://marvel.com/comics/issue/12766/alpha_flight_1983_99?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12765*,*Alpha Flight (1983) #98*,**,*http://marvel.com/comics/issue/12765/alpha_flight_1983_98?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12764*,*Alpha Flight (1983) #97*,**,*http://marvel.com/comics/issue/12764/alpha_flight_1983_97?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12763*,*Alpha Flight (1983) #96*,**,*http://marvel.com/comics/issue/12763/alpha_flight_1983_96?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12762*,*Alpha Flight (1983) #95*,**,*http://marvel.com/comics/issue/12762/alpha_flight_1983_95?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12761*,*Alpha Flight (1983) #94*,**,*http://marvel.com/comics/issue/12761/alpha_flight_1983_94?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12760*,*Alpha Flight (1983) #93*,**,*http://marvel.com/comics/issue/12760/alpha_flight_1983_93?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12759*,*Alpha Flight (1983) #92*,**,*http://marvel.com/comics/issue/12759/alpha_flight_1983_92?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1991*
*12758*,*Alpha Flight (1983) #91*,**,*http://marvel.com/comics/issue/12758/alpha_flight_1983_91?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12757*,*Alpha Flight (1983) #90*,**,*http://marvel.com/comics/issue/12757/alpha_flight_1983_90?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*7202*,*Avengers (1963) #324*,*The Avengers must work with Atalanteans and members of the Peace Corpse to escape Shaman's medicine pouch before it's too late! Will the Avengers, their allies, and their enemies, remain in a dimensional pocket for all time?*,*http://marvel.com/comics/issue/7202/avengers_1963_324?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/9/f0/588f6f39a03eb.jpg*,*1990*
*12755*,*Alpha Flight (1983) #89*,**,*http://marvel.com/comics/issue/12755/alpha_flight_1983_89?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*7201*,*Avengers (1963) #323*,*Shaman of Alpha Flight saves the day when he contains a nuclear explosion in his mystical medicine pouch. The only problem? The Avengers are now trapped in the dimensional pockets of the pouch, alongside heavy doses of radiation and the madmen who planted the bomb!*,*http://marvel.com/comics/issue/7201/avengers_1963_323?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/1/d0/588f6e0079985.jpg*,*1990*
*7200*,*Avengers (1963) #322*,*The return of the Atalanteans! While trying to prevent nuclear war on the shores of Newfoundland, the Avengers encounter more trouble in an unprovoked attack from Atlantis!*,*http://marvel.com/comics/issue/7200/avengers_1963_322?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/d/10/588f6c4d4fd1e.jpg*,*1990*
*12754*,*Alpha Flight (1983) #88*,**,*http://marvel.com/comics/issue/12754/alpha_flight_1983_88?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*7199*,*Avengers (1963) #321*,*The Avengers, surrounded by non-powered allies, must capture a nuclear submarine before terrorists attack the shores of Newfoundland.*,*http://marvel.com/comics/issue/7199/avengers_1963_321?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/d/03/588f6b8125423.jpg*,*1990*
*12753*,*Alpha Flight (1983) #87*,**,*http://marvel.com/comics/issue/12753/alpha_flight_1983_87?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12752*,*Alpha Flight (1983) #86*,**,*http://marvel.com/comics/issue/12752/alpha_flight_1983_86?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12751*,*Alpha Flight (1983) #85*,**,*http://marvel.com/comics/issue/12751/alpha_flight_1983_85?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12750*,*Alpha Flight (1983) #84*,**,*http://marvel.com/comics/issue/12750/alpha_flight_1983_84?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12749*,*Alpha Flight (1983) #83*,**,*http://marvel.com/comics/issue/12749/alpha_flight_1983_83?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12748*,*Alpha Flight (1983) #82*,**,*http://marvel.com/comics/issue/12748/alpha_flight_1983_82?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12747*,*Alpha Flight (1983) #81*,**,*http://marvel.com/comics/issue/12747/alpha_flight_1983_81?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1990*
*12746*,*Alpha Flight (1983) #80*,*Alpha Flight attempts to round up the defecting villains, when Canadian law enforcement demands that the group disband!*,*http://marvel.com/comics/issue/12746/alpha_flight_1983_80?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/9/80/5e21e2d587ea5.jpg*,*1990*
*12744*,*Alpha Flight (1983) #79*,*Villains are defecting to Canada to bypass the Super Human Registration Act, with a helping hand from the Sorcerer.*,*http://marvel.com/comics/issue/12744/alpha_flight_1983_79?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/6/70/5e21e38f4590a.jpg*,*1989*
*12743*,*Alpha Flight (1983) #78*,**,*http://marvel.com/comics/issue/12743/alpha_flight_1983_78?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12741*,*Alpha Flight (1983) #76*,**,*http://marvel.com/comics/issue/12741/alpha_flight_1983_76?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12742*,*Alpha Flight (1983) #77*,**,*http://marvel.com/comics/issue/12742/alpha_flight_1983_77?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12740*,*Alpha Flight (1983) #75*,**,*http://marvel.com/comics/issue/12740/alpha_flight_1983_75?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*62677*,*Saga of the Sub-Mariner (1988) #12*,**,*http://marvel.com/comics/issue/62677/saga_of_the_sub-mariner_1988_12?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/7/d0/5893c13f99fe9.jpg*,*1989*
*12739*,*Alpha Flight (1983) #74*,**,*http://marvel.com/comics/issue/12739/alpha_flight_1983_74?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12738*,*Alpha Flight (1983) #73*,**,*http://marvel.com/comics/issue/12738/alpha_flight_1983_73?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12737*,*Alpha Flight (1983) #72*,**,*http://marvel.com/comics/issue/12737/alpha_flight_1983_72?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12736*,*Alpha Flight (1983) #71*,**,*http://marvel.com/comics/issue/12736/alpha_flight_1983_71?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12735*,*Alpha Flight (1983) #70*,**,*http://marvel.com/comics/issue/12735/alpha_flight_1983_70?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12733*,*Alpha Flight (1983) #69*,**,*http://marvel.com/comics/issue/12733/alpha_flight_1983_69?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12732*,*Alpha Flight (1983) #68*,**,*http://marvel.com/comics/issue/12732/alpha_flight_1983_68?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12731*,*Alpha Flight (1983) #67*,**,*http://marvel.com/comics/issue/12731/alpha_flight_1983_67?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12730*,*Alpha Flight (1983) #66*,**,*http://marvel.com/comics/issue/12730/alpha_flight_1983_66?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1989*
*12729*,*Alpha Flight (1983) #65*,**,*http://marvel.com/comics/issue/12729/alpha_flight_1983_65?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12728*,*Alpha Flight (1983) #64*,**,*http://marvel.com/comics/issue/12728/alpha_flight_1983_64?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12727*,*Alpha Flight (1983) #63*,**,*http://marvel.com/comics/issue/12727/alpha_flight_1983_63?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12726*,*Alpha Flight (1983) #62*,**,*http://marvel.com/comics/issue/12726/alpha_flight_1983_62?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12725*,*Alpha Flight (1983) #61*,**,*http://marvel.com/comics/issue/12725/alpha_flight_1983_61?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12724*,*Alpha Flight (1983) #60*,**,*http://marvel.com/comics/issue/12724/alpha_flight_1983_60?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12722*,*Alpha Flight (1983) #59*,**,*http://marvel.com/comics/issue/12722/alpha_flight_1983_59?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12721*,*Alpha Flight (1983) #58*,**,*http://marvel.com/comics/issue/12721/alpha_flight_1983_58?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12720*,*Alpha Flight (1983) #57*,**,*http://marvel.com/comics/issue/12720/alpha_flight_1983_57?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12719*,*Alpha Flight (1983) #56*,**,*http://marvel.com/comics/issue/12719/alpha_flight_1983_56?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12718*,*Alpha Flight (1983) #55*,**,*http://marvel.com/comics/issue/12718/alpha_flight_1983_55?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12717*,*Alpha Flight (1983) #54*,**,*http://marvel.com/comics/issue/12717/alpha_flight_1983_54?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1988*
*12716*,*Alpha Flight (1983) #53*,**,*http://marvel.com/comics/issue/12716/alpha_flight_1983_53?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1987*
*12715*,*Alpha Flight (1983) #52*,**,*http://marvel.com/comics/issue/12715/alpha_flight_1983_52?utm_campaign=apiRef&utm_source=3fb483ac6be5f0e9cd127fd378f0596a*,*http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg*,*1987*
